Book_name,Book_link,Book_stock_availability,Book_price,Book_UPC,Book_Tax,Book_number_of_reviews,Category,Category_link,Book_description
"Outcast, Vol. 1: A Darkness Surrounds Him (Outcast #1)",http://books.toscrape.com/catalogue/outcast-vol-1-a-darkness-surrounds-him-outcast-1_915/index.html,In stock,£15.44,889139b8e9c4cb36,£0.00,0,Sequential Art,http://books.toscrape.com/category/books/sequential-art_5/index.html,NEW HORROR SERIES FROM THE WALKING DEAD CREATOR ROBERT KIRKMAN! Kyle Barnes has been plagued by dem
orange: The Complete Collection 1 (orange: The Complete Collection #1),http://books.toscrape.com/catalogue/orange-the-complete-collection-1-orange-the-complete-collection-1_914/index.html,In stock,£48.41,11809b1d323b3057,£0.00,0,Sequential Art,http://books.toscrape.com/category/books/sequential-art_5/index.html,"A Plea From the FutureOn the day that Naho begins 11th grade, she recieves a letter from herself te"
Online Marketing for Busy Authors: A Step-By-Step Guide,http://books.toscrape.com/catalogue/online-marketing-for-busy-authors-a-step-by-step-guide_913/index.html,In stock,£46.35,9ffa38d3b832433a,£0.00,0,Self Help,http://books.toscrape.com/category/books/self-help_41/index.html,"If You Want People to Read Your Book, Writing It Is Only the Beginning There has truly never been a"
On a Midnight Clear,http://books.toscrape.com/catalogue/on-a-midnight-clear_912/index.html,In stock,£14.07,b757c0c361e689ce,£0.00,0,Add a comment,http://books.toscrape.com/category/books/add-a-comment_18/index.html,It's Christmas Eve and private investigator Adam Fraley has lost his way while traveling a remote r
Obsidian (Lux #1),http://books.toscrape.com/catalogue/obsidian-lux-1_911/index.html,In stock,£14.86,3c346ab1e76ae1f6,£0.00,0,Young Adult,http://books.toscrape.com/category/books/young-adult_21/index.html,"Starting over sucks.When we moved to West Virginia right before my senior year, I’d pretty much res"
My Paris Kitchen: Recipes and Stories,http://books.toscrape.com/catalogue/my-paris-kitchen-recipes-and-stories_910/index.html,In stock,£33.37,784bc2279baa878d,£0.00,0,Food and Drink,http://books.toscrape.com/category/books/food-and-drink_33/index.html,A collection of stories and 100 sweet and savory French-inspired recipes from popular food blogger 
Masks and Shadows,http://books.toscrape.com/catalogue/masks-and-shadows_909/index.html,In stock,£56.40,fa9610a50a1bf149,£0.00,0,Fantasy,http://books.toscrape.com/category/books/fantasy_19/index.html,"The year is 1779, and Carlo Morelli, the most renowned castrato singer in Europe, has been invited "
"Mama Tried: Traditional Italian Cooking for the Screwed, Crude, Vegan, and Tattooed",http://books.toscrape.com/catalogue/mama-tried-traditional-italian-cooking-for-the-screwed-crude-vegan-and-tattooed_908/index.html,In stock,£14.02,72f9d5be3472d34e,£0.00,0,Food and Drink,http://books.toscrape.com/category/books/food-and-drink_33/index.html,"Cecilia Granata grew up cooking with her family in Italy. As a vegan, she learned to adapt her favo"
"Lumberjanes, Vol. 2: Friendship to the Max (Lumberjanes #5-8)",http://books.toscrape.com/catalogue/lumberjanes-vol-2-friendship-to-the-max-lumberjanes-5-8_907/index.html,In stock,£46.91,460089f796fb3f82,£0.00,0,Sequential Art,http://books.toscrape.com/category/books/sequential-art_5/index.html,"What a mystery!Jo, April, Mal, Molly, and Ripley are not your average campers and Miss Qiunzella Th"
"Lumberjanes, Vol. 1: Beware the Kitten Holy (Lumberjanes #1-4)",http://books.toscrape.com/catalogue/lumberjanes-vol-1-beware-the-kitten-holy-lumberjanes-1-4_906/index.html,In stock,£45.61,b6ee99bcf06fc91f,£0.00,0,Sequential Art,http://books.toscrape.com/category/books/sequential-art_5/index.html,FRIENDSHIP TO THE MAX!At Miss Qiunzilla Thiskwin Penniquiqul Thistle Crumpet's camp for hard-core l
Lumberjanes Vol. 3: A Terrible Plan (Lumberjanes #9-12),http://books.toscrape.com/catalogue/lumberjanes-vol-3-a-terrible-plan-lumberjanes-9-12_905/index.html,In stock,£19.92,57e5a4d515c8ce44,£0.00,0,Sequential Art,http://books.toscrape.com/category/books/sequential-art_5/index.html,"This New York Times Bestselling series continues with Jo, April, Mal, Molly, and Ripley as they tak"
"Layered: Baking, Building, and Styling Spectacular Cakes",http://books.toscrape.com/catalogue/layered-baking-building-and-styling-spectacular-cakes_904/index.html,In stock,£40.11,7b75cc7f223791f4,£0.00,0,Food and Drink,http://books.toscrape.com/category/books/food-and-drink_33/index.html,It’s time to venture beyond vanilla and chocolate and take your baking skills up a notch. We’re tal
Judo: Seven Steps to Black Belt (an Introductory Guide for Beginners),http://books.toscrape.com/catalogue/judo-seven-steps-to-black-belt-an-introductory-guide-for-beginners_903/index.html,In stock,£53.90,228f74b74f3a08ae,£0.00,0,Add a comment,http://books.toscrape.com/category/books/add-a-comment_18/index.html,"Displaying the most impressive throws, compelling armbars, dominant pins, and decisive chokes, judo"
Join,http://books.toscrape.com/catalogue/join_902/index.html,In stock,£35.67,18ad3ed896c7ce05,£0.00,0,Science Fiction,http://books.toscrape.com/category/books/science-fiction_16/index.html,"What if you could live multiple lives simultaneously, have constant, perfect companionship, and nev"
In the Country We Love: My Family Divided,http://books.toscrape.com/catalogue/in-the-country-we-love-my-family-divided_901/index.html,In stock,£22.00,b136b1b180ca753a,£0.00,0,Nonfiction,http://books.toscrape.com/category/books/nonfiction_13/index.html,The star of Orange is the New Black and Jane the Virgin presents her personal story of the real pli
Immunity: How Elie Metchnikoff Changed the Course of Modern Medicine,http://books.toscrape.com/catalogue/immunity-how-elie-metchnikoff-changed-the-course-of-modern-medicine_900/index.html,In stock,£57.36,e4f74c16de34d440,£0.00,0,Science,http://books.toscrape.com/category/books/science_22/index.html,"Around Christmas of 1882, while peering through a microscope at starfish larvae in which he had ins"
"I Hate Fairyland, Vol. 1: Madly Ever After (I Hate Fairyland (Compilations) #1-5)",http://books.toscrape.com/catalogue/i-hate-fairyland-vol-1-madly-ever-after-i-hate-fairyland-compilations-1-5_899/index.html,In stock,£29.17,8d4eefad7a2b3915,£0.00,0,Sequential Art,http://books.toscrape.com/category/books/sequential-art_5/index.html,"From superstar writer and artist Skottie Young (Rocket Raccoon, Wizard of OZ, Fortunately, The Milk"
I am a Hero Omnibus Volume 1,http://books.toscrape.com/catalogue/i-am-a-hero-omnibus-volume-1_898/index.html,In stock,£54.63,1c89ae5bb804e4de,£0.00,0,Sequential Art,http://books.toscrape.com/category/books/sequential-art_5/index.html,The zombie apocalypse has never been more surreal! A mentally unhinged manga artist witnesses the b
How to Be Miserable: 40 Strategies You Already Use,http://books.toscrape.com/catalogue/how-to-be-miserable-40-strategies-you-already-use_897/index.html,In stock,£46.03,a6f99b9e687f9d46,£0.00,0,Self Help,http://books.toscrape.com/category/books/self-help_41/index.html,"In How to Be Miserable, psychologist Randy Paterson outlines 40 specific behaviors and habits, whic"
Her Backup Boyfriend (The Sorensen Family #1),http://books.toscrape.com/catalogue/her-backup-boyfriend-the-sorensen-family-1_896/index.html,In stock,£33.97,2a97cffe61c3c4c7,£0.00,0,Romance,http://books.toscrape.com/category/books/romance_8/index.html,One little white lie leads to more than she planned…Straight-laced lawyer Kate Matthews always play
"Giant Days, Vol. 2 (Giant Days #5-8)",http://books.toscrape.com/catalogue/giant-days-vol-2-giant-days-5-8_895/index.html,In stock,£22.11,f2df3bb043a8abb0,£0.00,0,Sequential Art,http://books.toscrape.com/category/books/sequential-art_5/index.html,"Susan, Esther, and Daisy started at university three weeks ago and became fast friends. Now, away f"
Forever and Forever: The Courtship of Henry Longfellow and Fanny Appleton,http://books.toscrape.com/catalogue/forever-and-forever-the-courtship-of-henry-longfellow-and-fanny-appleton_894/index.html,In stock,£29.69,9beb96a2300109d7,£0.00,0,Historical Fiction,http://books.toscrape.com/category/books/historical-fiction_4/index.html,A Proper Historical Romance seriesThe first book in a new series which will focus on the lives of r
First and First (Five Boroughs #3),http://books.toscrape.com/catalogue/first-and-first-five-boroughs-3_893/index.html,In stock,£15.97,9e28048cea8d41f7,£0.00,0,Romance,http://books.toscrape.com/category/books/romance_8/index.html,"Caleb Stone was raised on the Upper East Side, where wealth and lineage reigns, and “alternative li"
Fifty Shades Darker (Fifty Shades #2),http://books.toscrape.com/catalogue/fifty-shades-darker-fifty-shades-2_892/index.html,In stock,£21.96,7add3f8e49ec0826,£0.00,0,Romance,http://books.toscrape.com/category/books/romance_8/index.html,"Daunted by the singular sexual tastes and dark secrets of the beautiful, tormented young entreprene"
Everydata: The Misinformation Hidden in the Little Data You Consume Every Day,http://books.toscrape.com/catalogue/everydata-the-misinformation-hidden-in-the-little-data-you-consume-every-day_891/index.html,In stock,£54.35,311c0dd0e354a33e,£0.00,0,Nonfiction,http://books.toscrape.com/category/books/nonfiction_13/index.html,"While everyone is talking about “big data,” the truth is that understanding the “little data”—the s"
"Don't Be a Jerk: And Other Practical Advice from Dogen, Japan's Greatest Zen Master",http://books.toscrape.com/catalogue/dont-be-a-jerk-and-other-practical-advice-from-dogen-japans-greatest-zen-master_890/index.html,In stock,£37.97,fce19f9b4a943f22,£0.00,0,Religion,http://books.toscrape.com/category/books/religion_12/index.html,A Radical but Reverent Paraphrasing of Dogen’s Treasury of the True Dharma Eye“Even if the whole un
Danganronpa Volume 1,http://books.toscrape.com/catalogue/danganronpa-volume-1_889/index.html,In stock,£51.99,09b6cc87e62c2c58,£0.00,0,Sequential Art,http://books.toscrape.com/category/books/sequential-art_5/index.html,"Each year, the elite Hope's Peak Academy selects only the most gifted and talented students to enro"
Crown of Midnight (Throne of Glass #2),http://books.toscrape.com/catalogue/crown-of-midnight-throne-of-glass-2_888/index.html,In stock,£43.29,7267864328ae8b9d,£0.00,0,Fantasy,http://books.toscrape.com/category/books/fantasy_19/index.html,"""A line that should never be crossed is about to be breached.It puts this entire castle in jeopardy"
"Codename Baboushka, Volume 1: The Conclave of Death",http://books.toscrape.com/catalogue/codename-baboushka-volume-1-the-conclave-of-death_887/index.html,In stock,£36.72,8754c83ab2a7ae71,£0.00,0,Sequential Art,http://books.toscrape.com/category/books/sequential-art_5/index.html,"""What if the sexy Russian femme fatale was actually the main character?"" Mysterious young heiress C"
Camp Midnight,http://books.toscrape.com/catalogue/camp-midnight_886/index.html,In stock,£17.08,7b599c8bfcdd8d30,£0.00,0,Sequential Art,http://books.toscrape.com/category/books/sequential-art_5/index.html,Ben 10 and Big Hero 6 creator Steven T. Seagle returns to comics with New Yorker Magazine cartoonis
Call the Nurse: True Stories of a Country Nurse on a Scottish Isle,http://books.toscrape.com/catalogue/call-the-nurse-true-stories-of-a-country-nurse-on-a-scottish-isle_885/index.html,In stock,£29.14,bee3672891cca906,£0.00,0,Nonfiction,http://books.toscrape.com/category/books/nonfiction_13/index.html,Tired of the pace and noise of life near London and longing for a better place to raise their young
Burning,http://books.toscrape.com/catalogue/burning_884/index.html,In stock,£28.81,5ceb951f629700a2,£0.00,0,Young Adult,http://books.toscrape.com/category/books/young-adult_21/index.html,"After three years in juvie, Angela Davis is just a few months shy of release, and she'll finally be"
Bossypants,http://books.toscrape.com/catalogue/bossypants_883/index.html,In stock,£49.46,74baabfc8fd84b38,£0.00,0,Default,http://books.toscrape.com/category/books/default_15/index.html,"Before Liz Lemon, before ""Weekend Update,"" before ""Sarah Palin,"" Tina Fey was just a young girl wit"
"Bitch Planet, Vol. 1: Extraordinary Machine (Bitch Planet (Collected Editions))",http://books.toscrape.com/catalogue/bitch-planet-vol-1-extraordinary-machine-bitch-planet-collected-editions_882/index.html,In stock,£37.92,bdf415fd484ea8a7,£0.00,0,Sequential Art,http://books.toscrape.com/category/books/sequential-art_5/index.html,"Eisner Award-nominated writer Kelly Sue DeConnick (Pretty Deadly, Captain Marvel) and Valentine De "
"Avatar: The Last Airbender: Smoke and Shadow, Part 3 (Smoke and Shadow #3)",http://books.toscrape.com/catalogue/avatar-the-last-airbender-smoke-and-shadow-part-3-smoke-and-shadow-3_881/index.html,In stock,£28.09,6d5300b2d8f37e07,£0.00,0,Fantasy,http://books.toscrape.com/category/books/fantasy_19/index.html,Children are disappearing in the Fire Nation capitol! Avatar Aang and his friends are doing everyth
Algorithms to Live By: The Computer Science of Human Decisions,http://books.toscrape.com/catalogue/algorithms-to-live-by-the-computer-science-of-human-decisions_880/index.html,In stock,£30.81,38d45839cb1c83c1,£0.00,0,Nonfiction,http://books.toscrape.com/category/books/nonfiction_13/index.html,A fascinating exploration of how insights from computer algorithms can be applied to our everyday l
A World of Flavor: Your Gluten Free Passport,http://books.toscrape.com/catalogue/a-world-of-flavor-your-gluten-free-passport_879/index.html,In stock,£42.95,70ed59f194b3c556,£0.00,0,Default,http://books.toscrape.com/category/books/default_15/index.html,"Trade Review:A World of Flavor, Recipes to Please All of Your GuestsThe new gluten-free cookbook ""A"
"A Piece of Sky, a Grain of Rice: A Memoir in Four Meditations",http://books.toscrape.com/catalogue/a-piece-of-sky-a-grain-of-rice-a-memoir-in-four-meditations_878/index.html,In stock,£56.76,8a380641491d43ed,£0.00,0,Default,http://books.toscrape.com/category/books/default_15/index.html,"In this layered collage of memory within memory, Hale recreates for readers her kaleidoscopic exper"
